史蒂文·斯皮尔伯格,威拉德·赫依克/格洛丽亚·卡茨/乔治·卢卡斯,哈里森·福特/凯特·卡普肖/关继威/阿莫瑞什·普瑞/RoshanSeth,动作片/冒险,美国,英语,118分钟

丹尼斯·维伦纽瓦,汉普顿·范彻/迈克尔·格林/菲利普,瑞恩·高斯林/戴夫·巴蒂斯塔/罗宾·怀特/MarkArnold/VilmaSzécsi,动作片/剧情/悬疑/科幻/惊悚片,美国,英语,164分钟

乔纳森·戴顿/维莱莉·法瑞斯,迈克尔·阿恩特,阿比盖尔·布雷斯林/格雷戈·金尼尔/保罗·达诺/艾伦·阿金/托妮·科莱特,喜剧/剧情/同性,美国,英语,101分钟

克林特·伊斯特伍德,杰森·霍尔/ChrisKyle/ScottMcEwen/JimDeFelice,布莱德利·库珀/凯尔·加尔纳/ColeKonis/本·里德/埃利斯·罗伯特森,动作片/传记/剧情/战争,美国,英语,133分钟

加布里埃莱·穆奇诺,斯蒂夫·康拉德,威尔·史密斯/贾登·史密斯/坦迪·牛顿/布莱恩·豪威/詹姆斯·凯伦,传记/剧情,美国,英语,117分钟

克里斯·韦奇/卡洛斯·沙尔丹哈,迈克尔/迈克尔·伯格/彼得·阿克曼/JamesBresnahan/DougCompton,,冒险/动画/喜剧/家庭/奇幻片,美国,英语,81分钟

保罗·格林格拉斯,罗伯特·鲁德鲁姆/托尼·吉尔罗伊,马特·达蒙/弗朗卡·波滕特/布莱恩·考克斯/朱丽娅·斯蒂尔斯/卡尔·厄本,动作片/悬疑/惊悚片,美国,英语,108分钟

路易斯·莱特里尔,扎克·佩恩/斯坦·李/杰克·科比,爱德华·诺顿/丽芙·泰勒/蒂姆·罗斯/威廉·赫特/蒂姆·布雷克,动作片/冒险/科幻,美国,英语,135分钟

Jean-MarcVallée,克莱格·鲍登/梅丽莎·沃雷克,马修·麦康纳/詹妮弗·加纳/杰瑞德·莱托/丹尼斯·欧哈拉/斯蒂夫·扎恩,传记/剧情,美国,英语,117分钟

阿尔弗雷德·希区柯克,约翰·迈克尔/康奈尔·伍尔里奇,詹姆斯·斯图尔特/格蕾丝·凯利/温戴尔·柯瑞/瑟尔玛·瑞特/雷蒙德·布尔,悬疑/惊悚片,美国,英语,112分钟

吕克·贝松,吕克·贝松/罗伯特·马克,布鲁斯·威利斯/加里·奥德曼/伊安·霍姆/米拉·乔沃维奇/克里斯·塔克,动作片/冒险/科幻,法国,英语,126分钟

大卫·芬奇,詹姆斯·范德比尔特/罗伯特·格雷史密斯,杰克·吉伦哈尔/马克·鲁弗洛/AnthonyEdwards/小罗伯特·唐尼/布莱恩·考克斯,犯罪/剧情/悬疑/惊悚片,美国,英语,162分钟

朗·霍华德,皮特·摩根,克里斯·海姆斯沃斯/丹尼尔·布鲁尔/奥利维亚·王尔德/亚历山德拉·玛丽亚/皮耶尔弗兰切斯科·法维诺,传记/剧情/体育,英国,英语,123分钟

尼尔·博格,埃文·达赫迪/瓦内莎·泰勒/维罗尼卡·罗斯,谢琳·伍德蕾/提奥·詹姆斯/艾什莉·贾德/杰·科特尼/雷·史蒂文森,动作片/冒险/悬疑/科幻,美国,英语,139分钟

拜伦·霍华德/瑞奇·摩尔/杰拉德·布什,拜伦·霍华德/瑞奇·摩尔/杰拉德·布什/吉姆·里尔顿/乔西·特立尼达,CarlinaWill,冒险/动画/犯罪/喜剧/家庭/悬疑,美国,英语,108分钟

黄东赫,孔枝泳/黄东赫,孔刘/郑有美/金贤秀/金志映/郑仁絮,剧情,韩国,韩语,125分钟

